X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long
-73.9545101041865,40.7903823616782,34I-PM-1010-03,34I,PM,10102018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,in the playground.,true,false,false,false,true,with some nuts in the mouth,false,false,false,false,false,false,false,false,,POINT (-73.9545101041865 40.7903823616782)
-73.9711801122578,40.7786888942214,16C-AM-1014-02,16C,AM,10142018,2,Adult,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,true,false,false,,POINT (-73.97118011225781 40.77868889422141)
-73.9595645962539,40.7899599350145,31E-PM-1006-03,31E,PM,10062018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,under bushes,false,false,false,true,true,burying,false,false,false,false,false,false,true,false,,POINT (-73.9595645962539 40.7899599350145)
-73.9587712679442,40.7944502501428,36D-PM-1007-02,36D,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,true,true,false,,POINT (-73.9587712679442 40.7944502501428)
-73.9676206022477,40.784594234984,23B-PM-1012-01,23B,PM,10122018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9676206022477 40.784594234984)
-73.9741846413977,40.7762518164182,12B-PM-1018-01,12B,PM,10182018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,Climbing up rocks,false,false,true,false,true,climbing (up rocks),false,false,false,false,false,false,false,true,,POINT (-73.9741846413977 40.7762518164182)
-73.9703914126866,40.7722457975176,10G-PM-1017-01,10G,PM,10172018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,false,standing,false,false,false,false,false,false,true,false,,POINT (-73.9703914126866 40.7722457975176)
-73.9707900566519,40.7771670550089,14D-AM-1014-09,14D,AM,10142018,9,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,30,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9707900566519 40.7771670550089)
-73.975086415444,40.7671990131313,3F-AM-1006-01,03F,AM,10062018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,just to right when enter sanctuary,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.975086415444 40.7671990131313)
-73.9557172336815,40.7921125657722,35G-PM-1006-01,35G,PM,10062018,1,Adult,Black,Cinnamon,Black+Cinnamon,,Ground Plane,FALSE,,true,false,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9557172336815 40.7921125657722)
-73.9691031094688,40.7706693835189,9I-AM-1014-02,09I,AM,10142018,2,Adult,Gray,,Gray+,"Very far, so appx",Above Ground,35,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9691031094688 40.7706693835189)
-73.9615602805554,40.7945662185621,35A-PM-1013-08,35A,PM,10132018,8,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,true,false,false,true,,POINT (-73.9615602805554 40.7945662185621)
-73.9598084794625,40.7976165434502,39A-PM-1014-01,39A,PM,10142018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,true,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9598084794625 40.7976165434502)
-73.9746933852572,40.773313866931,9C-PM-1006-05,09C,PM,10062018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,false,true,w/ dog,POINT (-73.9746933852572 40.773313866931)
-73.9645147011741,40.7772566833799,17I-AM-1014-04,17I,AM,10142018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,true,true,false,,POINT (-73.9645147011741 40.7772566833799)
-73.9714089647431,40.7767916587915,14D-AM-1014-12,14D,AM,10142018,12,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,true,false,false,,POINT (-73.9714089647431 40.7767916587915)
-73.9642379942652,40.7774792520738,17I-PM-1017-01,17I,PM,10172018,1,Juvenile,Cinnamon,White,Cinnamon+White,,Above Ground,15,,false,false,true,false,false,,false,false,false,false,false,false,false,false,"was in a tree,so i couldn't really tell",POINT (-73.9642379942652 40.7774792520738)
-73.9582850206205,40.7978975855555,39B-PM-1014-01,39B,PM,10142018,1,Adult,Gray,White,Gray+White,White belly,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9582850206205 40.7978975855555)
-73.9582643954055,40.8000460061272,42A-AM-1019-01,42A,AM,10192018,1,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.95826439540551 40.8000460061272)
-73.9771335416403,40.7668431485224,2E-AM-1010-01,02E,AM,10102018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9771335416403 40.7668431485224)
-73.9692190295442,40.7763366309154,14F-AM-1007-02,14F,AM,10072018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9692190295442 40.7763366309154)
-73.9736165917399,40.7724543901497,8D-AM-1007-04,08D,AM,10072018,4,Adult,Gray,,Gray+,,Above Ground,3,,false,true,false,false,false,chasing squirrel #3,false,false,false,false,false,false,false,false,,POINT (-73.9736165917399 40.7724543901497)
-73.9642288873015,40.7820439983567,22F-AM-1007-06,22F,AM,10072018,6,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,false,false,true,true,false,,false,false,false,false,false,true,false,false,,POINT (-73.9642288873015 40.7820439983567)
-73.9528462779437,40.7923843043685,36I-AM-1017-04,36I,AM,10172018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9528462779437 40.7923843043685)
-73.9609704650925,40.7938786854735,34B-AM-1013-03,34B,AM,10132018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,15,,true,false,true,false,false,hopping,false,false,false,false,false,true,false,true,,POINT (-73.9609704650925 40.7938786854735)
-73.9534509627885,40.7921084224711,36I-AM-1017-07,36I,AM,10172018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,true,false,false,true,"chasing (#8),scratching",true,false,false,false,true,false,true,false,,POINT (-73.9534509627885 40.7921084224711)
-73.9577113026056,40.7904332453456,32G-PM-1013-02,32G,PM,10132018,2,Juvenile,Black,,Black+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9577113026056 40.7904332453456)
-73.9808247660048,40.7689408831287,2A-PM-1019-01,02A,PM,10192018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,false,runs from,false,false,false,true,false,false,false,true,,POINT (-73.9808247660048 40.7689408831287)
-73.9591667162801,40.7937602121568,35D-PM-1013-07,35D,PM,10132018,7,Juvenile,Gray,White,Gray+White,,Above Ground,12,tree,false,false,true,false,false,,false,false,false,false,true,false,true,false,,POINT (-73.95916671628011 40.7937602121568)
-73.9714243547433,40.7713973982359,8G-PM-1017-02,08G,PM,10172018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9714243547433 40.7713973982359)
-73.9629383420274,40.7889383725489,29C-AM-1007-02,29C,AM,10072018,2,Adult,Black,Gray,Black+Gray,,Above Ground,10,,true,false,true,false,false,,false,true,false,false,false,false,false,true,,POINT (-73.9629383420274 40.7889383725489)
-73.9600964585868,40.7952339524416,36B-PM-1013-02,36B,PM,10132018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,true,false,false,,false,false,false,false,true,true,false,true,,POINT (-73.9600964585868 40.7952339524416)
-73.9713519158027,40.7798470142991,17B-AM-1010-01,17B,AM,10102018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,true,false,true,false,,POINT (-73.9713519158027 40.7798470142991)
-73.953287300494,40.793520326789,37H-PM-1006-04,37H,PM,10062018,4,,,,+,,Above Ground,43,tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.953287300494 40.793520326789)
-73.9626120417397,40.7905126358626,30C-AM-1014-02,30C,AM,10142018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,on a rock,true,false,false,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9626120417397 40.7905126358626)
-73.9764016030666,40.7689894344251,4D-PM-1008-05,04D,PM,10082018,5,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9764016030666 40.7689894344251)
-73.969485639023,40.780519159069,18C-PM-1018-05,18C,PM,10182018,5,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.969485639023 40.780519159069)
-73.9741621946917,40.7752481472025,11C-PM-1018-01,11C,PM,10182018,1,Adult,Gray,White,Gray+White,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9741621946917 40.7752481472025)
-73.9792091200122,40.7685845475313,2B-PM-1013-06,02B,PM,10132018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,false,,false,false,false,false,false,true,false,false,sat there! in front of us,POINT (-73.9792091200122 40.7685845475313)
-73.9762257701293,40.7744032758323,9A-AM-1013-08,09A,AM,10132018,8,Adult,,,+,,,,,false,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9762257701293 40.7744032758323)
-73.9738481771673,40.7706540698938,7E-PM-1013-04,07E,PM,10132018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,true,true,,false,false,false,false,true,false,false,false,,POINT (-73.9738481771673 40.7706540698938)
-73.9629483374528,40.7936809905265,33A-PM-1018-03,33A,PM,10182018,3,Adult,Gray,,Gray+,,Above Ground,6,,true,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9629483374528 40.7936809905265)
-73.9718720403657,40.7702335056337,7G-PM-1018-04,07G,PM,10182018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9718720403657 40.7702335056337)
-73.9583738783348,40.7979302775527,39B-PM-1014-02,39B,PM,10142018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9583738783348 40.7979302775527)
-73.9551524422379,40.7910535596756,34H-PM-1006-01,34H,PM,10062018,1,Adult,Black,,Black+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9551524422379 40.7910535596756)
-73.9770948563006,40.7724063459185,7B-AM-1008-04,07B,AM,10082018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,true,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9770948563006 40.7724063459185)
-73.9591957793992,40.7949568873453,36C-PM-1013-01,36C,PM,10132018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,Clearing near bike path (bikes active),false,true,false,true,true,,false,false,false,false,true,false,true,false,,POINT (-73.9591957793992 40.7949568873453)
-73.9700861859051,40.7770639340582,14E-PM-1017-04,14E,PM,10172018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,false,false,,POINT (-73.9700861859051 40.7770639340582)
-73.9672789573537,40.7874778720268,26A-PM-1006-02,26A,PM,10062018,2,Juvenile,Gray,,Gray+,injured,Ground Plane,FALSE,,false,false,false,false,false,not moving,false,false,false,false,false,false,false,false,,POINT (-73.96727895735371 40.7874778720268)
-73.9710547484029,40.7723589827074,9F-PM-1014-03,09F,PM,10142018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9710547484029 40.7723589827074)
-73.9757215415855,40.7668205976986,2F-PM-1014-03,02F,PM,10142018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9757215415855 40.7668205976986)
-73.9735120882106,40.7715915415169,8E-PM-1008-07,08E,PM,10082018,7,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,"5, 6, 7 all at same tree trunk base",false,true,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9735120882106 40.7715915415169)
-73.9565684577989,40.7936003940413,36F-PM-1012-02,36F,PM,10122018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9565684577989 40.7936003940413)
-73.9737872335563,40.7726586835985,8D-PM-1007-01,08D,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9737872335563 40.77265868359851)
-73.9786805884996,40.7697559231927,4B-PM-1018-02,04B,PM,10182018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,true,false,false,,POINT (-73.9786805884996 40.7697559231927)
-73.9565533783499,40.7974368491287,40D-PM-1013-02,40D,PM,10132018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9565533783499 40.7974368491287)
-73.9678937289837,40.7782808361645,16E-PM-1018-01,16E,PM,10182018,1,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,true,false,true,false,,POINT (-73.9678937289837 40.7782808361645)
-73.9750463844984,40.7666871742836,2F-PM-1014-08,02F,PM,10142018,8,Adult,Gray,Black,Gray+Black,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9750463844984 40.7666871742836)
-73.9696517826558,40.7769658302844,14E-AM-1008-04,14E,AM,10082018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9696517826558 40.7769658302844)
-73.9635028497015,40.7928207574906,32A-PM-1013-05,32A,PM,10132018,5,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,true,false,false,false,true,,POINT (-73.9635028497015 40.7928207574906)
-73.9674177504573,40.7769569731993,15G-PM-1019-03,15G,PM,10192018,3,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9674177504573 40.7769569731993)
-73.9681042612938,40.772331431865,11I-PM-1012-04,11I,PM,10122018,4,Adult,Gray,,Gray+,,Above Ground,2,,true,false,true,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9681042612938 40.772331431865)
-73.9667755678511,40.7760256836088,15H-PM-1008-02,15H,PM,10082018,2,Adult,Gray,,Gray+,,Above Ground,10,oak tree,false,true,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9667755678511 40.7760256836088)
-73.9613351649026,40.7909866851357,31D-AM-1014-03,31D,AM,10142018,3,,Gray,White,Gray+White,,Ground Plane,FALSE,Undergrowth,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9613351649026 40.7909866851357)
-73.9611368390233,40.7815619053395,22I-AM-1007-02,22I,AM,10072018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9611368390233 40.7815619053395)
-73.9799311173259,40.7685576997559,2B-AM-1010-03,02B,AM,10102018,3,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9799311173259 40.7685576997559)
-73.9675198230918,40.778631094685,17F-AM-1007-02,17F,AM,10072018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,4,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9675198230918 40.778631094685)
-73.9786898656279,40.7720833097065,6A-AM-1006-08,06A,AM,10062018,8,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,false,true,true,,false,false,false,false,true,false,true,false,,POINT (-73.9786898656279 40.77208330970651)
-73.9755055978764,40.7707438681742,6D-AM-1008-02,06D,AM,10082018,2,Juvenile,Gray,,Gray+,,Above Ground,10,,false,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9755055978764 40.7707438681742)
-73.9734687538064,40.7694308959222,6F-PM-1008-04,06F,PM,10082018,4,Adult,Cinnamon,White,Cinnamon+White,patches of white on haunches,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9734687538064 40.7694308959222)
-73.9542828053256,40.7941797320355,37G-AM-1014-03,37G,AM,10142018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9542828053256 40.7941797320355)
-73.9792754037291,40.7679690700399,2C-AM-1010-08,02C,AM,10102018,8,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,3,stay on side of trunk,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9792754037291 40.7679690700399)
-73.9626527908786,40.7912472380247,31B-AM-1017-03,31B,AM,10172018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9626527908786 40.7912472380247)
-73.9702228131711,40.7742131587983,12F-PM-1007-12,12F,PM,10072018,12,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,5,,false,false,false,false,true,going down tree,false,false,false,false,false,false,true,false,,POINT (-73.9702228131711 40.7742131587983)
-73.969105907,40.7820474909192,20B-PM-1013-08,20B,PM,10132018,8,Adult,Gray,White,Gray+White,(very brown),Ground Plane,FALSE,,true,false,false,false,false,being chased by dog,false,false,false,false,false,false,false,true,,POINT (-73.969105907 40.7820474909192)
-73.9719941577406,40.77037129313,7G-AM-1010-04,07G,AM,10102018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9719941577406 40.77037129313)
-73.9531013359625,40.7921223556535,36I-PM-1007-04,36I,PM,10072018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,true,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9531013359625 40.7921223556535)
-73.9757216124349,40.7754310239649,11A-PM-1013-05,11A,PM,10132018,5,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,true,false,false,false,true,digging,false,false,false,false,true,false,false,false,,POINT (-73.9757216124349 40.7754310239649)
-73.9664120826015,40.7888022709721,27A-AM-1008-01,27A,AM,10082018,1,Adult,Gray,,Gray+,,Above Ground,3,,false,true,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.96641208260151 40.7888022709721)
-73.958060992131,40.7907158878729,32F-AM-1012-06,32F,AM,10122018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.958060992131 40.7907158878729)
-73.9594120573719,40.7841945750598,26I-PM-1010-05,26I,PM,10102018,5,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,10,tree,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9594120573719 40.7841945750598)
-73.9665705456197,40.7823552871044,21D-PM-1008-05,21D,PM,10082018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9665705456197 40.7823552871044)
-73.9796383715206,40.7682477738244,2B-AM-1010-07,02B,AM,10102018,7,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9796383715206 40.7682477738244)
-73.9697277998257,40.7705198722028,8H-AM-1017-01,08H,AM,10172018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,true,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9697277998257 40.7705198722028)
-73.958024711869,40.7938724278575,36D-PM-1007-01,36D,PM,10072018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.958024711869 40.7938724278575)
-73.9514111329059,40.7975085872897,42G-AM-1018-01,42G,AM,10182018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,true,false,true,,POINT (-73.9514111329059 40.797508587289705)
-73.9760801742337,40.7674218954729,3E-AM-1006-04,03E,AM,10062018,4,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9760801742337 40.7674218954729)
-73.9770235090023,40.774135208066,9A-AM-1013-02,09A,AM,10132018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9770235090023 40.774135208066)
-73.9561887624471,40.7958187455815,38E-AM-1010-04,38E,AM,10102018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,true,false,false,,false,false,false,true,false,false,false,true,me,POINT (-73.95618876244711 40.7958187455815)
-73.9676514056678,40.7730853732876,11H-AM-1010-01,11H,AM,10102018,1,Adult,Gray,White,Gray+White,,Above Ground,20,,false,false,true,false,false,,false,false,false,false,false,true,false,false,started climbing down to me,POINT (-73.9676514056678 40.7730853732876)
-73.9681093100008,40.7731753915361,11H-PM-1013-01,11H,PM,10132018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,false,nut in mouth,false,false,false,false,false,false,true,false,,POINT (-73.9681093100008 40.7731753915361)
-73.9637279711853,40.7905198502307,30B-AM-1007-09,30B,AM,10072018,9,Adult,Gray,,Gray+,,Above Ground,50,,false,false,true,false,false,jumping b/w trees,false,false,false,false,false,false,false,false,,POINT (-73.9637279711853 40.7905198502307)
-73.9571233640232,40.7992458980266,41B-PM-1014-04,41B,PM,10142018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,40,,false,false,true,false,false,,false,false,false,false,false,false,false,false,climbing,POINT (-73.9571233640232 40.7992458980266)
-73.9698959071826,40.7716763799299,9H-AM-1006-05,09H,AM,10062018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9698959071826 40.7716763799299)
-73.9708002461415,40.7726685284831,10F-PM-1019-10,10F,PM,10192018,10,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Arbor path & hill w/ bushes,true,false,false,true,true,,false,false,false,false,true,false,true,false,,POINT (-73.9708002461415 40.7726685284831)
-73.9578924882613,40.789806297824,32G-AM-1010-02,32G,AM,10102018,2,Adult,Gray,,Gray+,,Above Ground,13,,false,false,true,true,false,,false,false,false,false,true,false,false,true,,POINT (-73.9578924882613 40.789806297824)
-73.9591695545875,40.7938116360767,35D-PM-1013-08,35D,PM,10132018,8,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9591695545875 40.7938116360767)
-73.9763116425885,40.7688839576487,4D-PM-1008-03,04D,PM,10082018,3,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,false,true,ran two feet up tree trunk,POINT (-73.9763116425885 40.7688839576487)
-73.9596006938677,40.7834706440535,25I-PM-1007-07,25I,PM,10072018,7,Adult,Gray,,Gray+,,Above Ground,,playing very high in tree w/ #8,false,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9596006938677 40.7834706440535)
-73.9609885686834,40.7961108640319,37A-PM-1013-01,37A,PM,10132018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.96098856868342 40.7961108640319)
-73.967042958599,40.7784370719371,17F-AM-1007-05,17F,AM,10072018,5,Juvenile,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,true,false,false,true,false,,false,false,false,true,false,false,true,false,,POINT (-73.967042958599 40.7784370719371)
-73.9738611257716,40.7737246779587,10D-AM-1008-01,10D,AM,10082018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,,true,false,false,false,true,false,false,true,,POINT (-73.9738611257716 40.7737246779587)
-73.9622030085794,40.7917723228749,32B-AM-1017-01,32B,AM,10172018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,ran up a tree,true,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9622030085794 40.7917723228749)
-73.9785948413883,40.7718908026758,6A-PM-1012-01,06A,PM,10122018,1,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,false,false,true,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9785948413883 40.7718908026758)
-73.9718597156773,40.7765858763313,13C-PM-1019-04,13C,PM,10192018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9718597156773 40.7765858763313)
-73.9616204569548,40.7926188605509,33B-PM-1010-01,33B,PM,10102018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9616204569548 40.7926188605509)
-73.9772053786965,40.7663906573332,1E-PM-1007-02,01E,PM,10072018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9772053786965 40.7663906573332)
-73.9666195118963,40.7839216739357,22C-PM-1006-10,22C,PM,10062018,10,Adult,Gray,,Gray+,,Above Ground,13,,false,false,true,false,false,,true,false,false,false,false,false,false,false,,POINT (-73.9666195118963 40.78392167393571)
-73.9684758245091,40.7858531619022,24A-PM-1007-02,24A,PM,10072018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9684758245091 40.7858531619022)
-73.9706323458769,40.7713196034265,9G-PM-1007-03,09G,PM,10072018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,true,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9706323458769 40.771319603426505)
